"id_rte500","num_route","longueur(m)","prD","depPrD","concessionPrD","absD","cumulD","xD","yD","xD_Lamb","yD_Lamb","zD","prF","depPrF","concessionPrF","absF","cumulF","xF","yF","xF_Lamb","yF_Lamb","zF","cote","NumVoie","Dept","acces","res_vert","sens","res_europe","class_adm","S_Theorique","Classe-Etat","Classe-Etat_lib","Descriptif","","longueur (m)"
"BDCTRORO0000000020314918","N004","178","3","57","N","800","303865","6.921259","48.647658","988752.41","6845780.22","0","4","57","N","0","304043","6.92227","48.649139","988818.61","6845948.48","0","I","1","57","Libre","Appartient","Double sens","","Nationale","623","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","900"
"BDCTRORO0000000020314918","N004","178","3","57","N","800","303865","6.921259","48.647658","988752.41","6845780.22","0","4","57","N","0","304043","6.92227","48.649139","988818.61","6845948.48","0","I","1","57","Libre","Appartient","Double sens","","Nationale","623","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","900"
"BDCTRORO0000000020314918","N004","178","3","57","N","800","303865","6.921259","48.647658","988752.41","6845780.22","0","4","57","N","0","304043","6.92227","48.649139","988818.61","6845948.48","0","I","1","57","Libre","Appartient","Double sens","","Nationale","623","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","900"
"BDCTRORO0000000020314918","N004","200","4","57","N","0","304043","6.92227","48.649139","988818.61","6845948.48","0","4","57","N","200","304243","6.923409","48.650731","988893.6","6846129.35","0","I","1","57","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","900"
"BDCTRORO0000000020314918","N004","200","4","57","N","0","304043","6.92227","48.649139","988818.61","6845948.48","0","4","57","N","200","304243","6.923409","48.650731","988893.6","6846129.35","0","I","1","57","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","900"
"BDCTRORO0000000020314918","N004","200","4","57","N","0","304043","6.92227","48.649139","988818.61","6845948.48","0","4","57","N","200","304243","6.923409","48.650731","988893.6","6846129.35","0","I","1","57","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","900"
"BDCTRORO0000000020314918","N004","200","4","57","N","0","304043","6.92227","48.649139","988818.61","6845948.48","0","4","57","N","200","304243","6.923409","48.650731","988893.6","6846129.35","0","I","1","57","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","900"
"BDCTRORO0000000020314909","N004","","","","","","","6.923285","48.650751","988884.4","6846131.1","","","","","","","6.919012","48.644644","988603.7","6845437.4","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","750"
"BDCTRORO0000000020314909","N004","200","4","57","N","200","304243","6.923409","48.650731","988893.6","6846129.35","0","4","57","N","400","304443","6.92495","48.652158","988999.09","6846293.5","0","I","1","57","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","750"
"BDCTRORO0000000020314909","N004","200","4","57","N","200","304243","6.923409","48.650731","988893.6","6846129.35","0","4","57","N","400","304443","6.92495","48.652158","988999.09","6846293.5","0","I","1","57","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","750"
"BDCTRORO0000000020314909","N004","200","4","57","N","200","304243","6.923409","48.650731","988893.6","6846129.35","0","4","57","N","400","304443","6.92495","48.652158","988999.09","6846293.5","0","I","1","57","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","750"
"BDCTRORO0000000020314909","N004","200","4","57","N","200","304243","6.923409","48.650731","988893.6","6846129.35","0","4","57","N","400","304443","6.92495","48.652158","988999.09","6846293.5","0","I","1","57","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","750"
"BDCTRORO0000000020314909","N004","200","4","57","N","400","304443","6.92495","48.652158","988999.09","6846293.5","0","4","57","N","600","304643","6.926956","48.65331","989140.34","6846428.75","0","I","1","57","Libre","Appartient","Double sens","","Nationale","700","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","750"
"BDCTRORO0000000020314909","N004","200","4","57","N","400","304443","6.92495","48.652158","988999.09","6846293.5","0","4","57","N","600","304643","6.926956","48.65331","989140.34","6846428.75","0","I","1","57","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","750"
"BDCTRORO0000000020314909","N004","200","4","57","N","400","304443","6.92495","48.652158","988999.09","6846293.5","0","4","57","N","600","304643","6.926956","48.65331","989140.34","6846428.75","0","I","1","57","Libre","Appartient","Double sens","","Nationale","700","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","750"
"BDCTRORO0000000020314909","N004","200","4","57","N","400","304443","6.92495","48.652158","988999.09","6846293.5","0","4","57","N","600","304643","6.926956","48.65331","989140.34","6846428.75","0","I","1","57","Libre","Appartient","Double sens","","Nationale","1400","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","750"
"BDCTRORO0000000020314909","N004","200","4","57","N","600","304643","6.926956","48.65331","989140.34","6846428.75","0","4","57","N","800","304843","6.929059","48.654389","989289.05","6846556.19","0","I","1","57","Libre","Appartient","Double sens","","Nationale","1400","nd","Non determine","Etat de la chaussee non determine","","750"
"BDCTRORO0000000020314909","N004","200","4","57","N","600","304643","6.926956","48.65331","989140.34","6846428.75","0","4","57","N","800","304843","6.929059","48.654389","989289.05","6846556.19","0","I","1","57","Libre","Appartient","Double sens","","Nationale","700","nd","Non determine","Etat de la chaussee non determine","","750"
"BDCTRORO0000000020314909","N004","200","4","57","N","600","304643","6.926956","48.65331","989140.34","6846428.75","0","4","57","N","800","304843","6.929059","48.654389","989289.05","6846556.19","0","I","1","57","Libre","Appartient","Double sens","","Nationale","700","nd","Non determine","Etat de la chaussee non determine","","750"
"BDCTRORO0000000020314909","N004","200","4","57","N","600","304643","6.926956","48.65331","989140.34","6846428.75","0","4","57","N","800","304843","6.929059","48.654389","989289.05","6846556.19","0","I","1","57","Libre","Appartient","Double sens","","Nationale","1400","nd","Non determine","Etat de la chaussee non determine","","750"
"BDCTRORO0000000020308803","N004","","","","","","","6.927198","48.652983","989159.9","6846393.3","","","","","","","6.923285","48.650751","988884.4","6846131.1","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","380"
"BDCTRORO0000000020308804","N004","","","","","","","6.929028","48.653952","989289.2","6846507.6","","","","","","","6.927198","48.652983","989159.9","6846393.3","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","170"
"BDCTRORO0000000020308804","N004","200","4","57","N","800","304843","6.929059","48.654389","989289.05","6846556.19","0","4","57","N","1000","305043","6.931164","48.655464","989438.01","6846683.32","0","I","1","57","Libre","Appartient","Double sens","","Nationale","700","nd","Non determine","Etat de la chaussee non determine","","170"
"BDCTRORO0000000020308804","N004","200","4","57","N","800","304843","6.929059","48.654389","989289.05","6846556.19","0","4","57","N","1000","305043","6.931164","48.655464","989438.01","6846683.32","0","I","1","57","Libre","Appartient","Double sens","","Nationale","1400","nd","Non determine","Etat de la chaussee non determine","","170"
"BDCTRORO0000000020308804","N004","200","4","57","N","800","304843","6.929059","48.654389","989289.05","6846556.19","0","4","57","N","1000","305043","6.931164","48.655464","989438.01","6846683.32","0","I","1","57","Libre","Appartient","Double sens","","Nationale","700","nd","Non determine","Etat de la chaussee non determine","","170"
"BDCTRORO0000000020308804","N004","200","4","57","N","800","304843","6.929059","48.654389","989289.05","6846556.19","0","4","57","N","1000","305043","6.931164","48.655464","989438.01","6846683.32","0","I","1","57","Libre","Appartient","Double sens","","Nationale","1400","nd","Non determine","Etat de la chaussee non determine","","170"
"BDCTRORO0000000020308802","N004","","","","","","","6.93079","48.654704","989414.7","6846597.5","","","","","","","6.929028","48.653952","989289.2","6846507.6","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","150"
"BDCTRORO0000000020308802","N004","124","4","57","N","1000","305043","6.931164","48.655464","989438.01","6846683.32","0","5","57","N","0","305167","6.932464","48.656136","989529.9","6846762.66","0","I","1","57","Libre","Appartient","Double sens","","Nationale","868","nd","Non determine","Etat de la chaussee non determine","","150"
"BDCTRORO0000000020308802","N004","124","4","57","N","1000","305043","6.931164","48.655464","989438.01","6846683.32","0","5","57","N","0","305167","6.932464","48.656136","989529.9","6846762.66","0","I","1","57","Libre","Appartient","Double sens","","Nationale","434","nd","Non determine","Etat de la chaussee non determine","","150"
"BDCTRORO0000000020308802","N004","124","4","57","N","1000","305043","6.931164","48.655464","989438.01","6846683.32","0","5","57","N","0","305167","6.932464","48.656136","989529.9","6846762.66","0","I","1","57","Libre","Appartient","Double sens","","Nationale","434","nd","Non determine","Etat de la chaussee non determine","","150"
"BDCTRORO0000000020308802","N004","124","4","57","N","1000","305043","6.931164","48.655464","989438.01","6846683.32","0","5","57","N","0","305167","6.932464","48.656136","989529.9","6846762.66","0","I","1","57","Libre","Appartient","Double sens","","Nationale","868","nd","Non determine","Etat de la chaussee non determine","","150"
"BDCTRORO0000000020308802","N004","200","5","57","N","0","305167","6.932464","48.656136","989529.9","6846762.66","0","5","57","N","200","305367","6.9345","48.657347","989672.96","6846904.65","0","I","1","57","Libre","Appartient","Double sens","","Nationale","700","nd","Non determine","Etat de la chaussee non determine","","150"
"BDCTRORO0000000020308802","N004","200","5","57","N","0","305167","6.932464","48.656136","989529.9","6846762.66","0","5","57","N","200","305367","6.9345","48.657347","989672.96","6846904.65","0","I","1","57","Libre","Appartient","Double sens","","Nationale","1400","nd","Non determine","Etat de la chaussee non determine","","150"
"BDCTRORO0000000020308802","N004","200","5","57","N","0","305167","6.932464","48.656136","989529.9","6846762.66","0","5","57","N","200","305367","6.9345","48.657347","989672.96","6846904.65","0","I","1","57","Libre","Appartient","Double sens","","Nationale","700","nd","Non determine","Etat de la chaussee non determine","","150"
"BDCTRORO0000000020308802","N004","200","5","57","N","0","305167","6.932464","48.656136","989529.9","6846762.66","0","5","57","N","200","305367","6.9345","48.657347","989672.96","6846904.65","0","I","1","57","Libre","Appartient","Double sens","","Nationale","1400","nd","Non determine","Etat de la chaussee non determine","","150"
"BDCTRORO0000000020308802","N004","200","5","57","N","200","305367","6.9345","48.657347","989672.96","6846904.65","0","5","57","N","400","305567","6.936077","48.658827","989780.78","6847074.74","0","I","1","57","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","150"
"BDCTRORO0000000020308802","N004","200","5","57","N","200","305367","6.9345","48.657347","989672.96","6846904.65","0","5","57","N","400","305567","6.936077","48.658827","989780.78","6847074.74","0","I","1","57","Libre","Appartient","Double sens","","Nationale","700","nd","Non determine","Etat de la chaussee non determine","","150"
"BDCTRORO0000000020308802","N004","200","5","57","N","200","305367","6.9345","48.657347","989672.96","6846904.65","0","5","57","N","400","305567","6.936077","48.658827","989780.78","6847074.74","0","I","1","57","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","150"
